student_id,minutes_watched,paid_in_q2
20556,0.3333,1
20733,265.4,1
21801,2.2,1
22161,0.2,1
22195,5.05,1
22351,0.2333,1
22476,146.3333,1
22533,2118.1333,1
22653,0.0833,1
23526,1.0167,1
23708,1079.1667,1
24423,3005.05,1
24451,562.4167,1
24924,1367.6,1
25057,412.9833,1
25156,376.0667,1
25211,3060.1333,1
25863,279.1,1
25992,23.5833,1
26922,2.4167,1
26933,773.9,1
26949,6.4,1
26958,354.1667,1
27104,0.2,1
27576,392.0333,1
27832,5.9,1
30427,6.55,1
30439,0.0833,1
31588,13.65,1
32237,899.4667,1
32669,134.0667,1
33796,530.5,1
33916,8.55,1
34049,14.3,1
34081,1.9333,1
34981,0.8667,1
35147,18.3667,1
37860,587.9,1
41451,316.25,1
41613,657.5333,1
42675,1730.2,1
42928,235.8,1
44291,350.95,1
52075,0.3167,1
58539,24.05,1
70008,113.5333,1
111643,46.5333,1
113546,6.4833,1
115084,5.3,1
120374,951.1333,1
123732,52.7333,1
134788,385.7,1
135372,45.7667,1
141064,119.3,1
142411,0.4667,1
143012,90.2,1
143038,753.0167,1
143216,1744.9,1
143289,64.6667,1
143327,37.2167,1
143392,557.3,1
143407,39.9667,1
143444,127.0,1
143466,83.9,1
143489,1.5333,1
143514,199.6,1
143519,18.9333,1
143523,2242.05,1
143527,1147.55,1
143536,21.85,1
143561,2167.8667,1
143597,12.1,1
143599,111.1667,1
143643,524.8,1
143655,13.2667,1
143691,44.4667,1
143693,48.1,1
143701,2255.3,1
143711,45.5,1
143746,325.0,1
143770,167.8667,1
143777,64.7167,1
143781,1128.4833,1
143797,505.35,1
143801,631.3,1
143853,5730.3,1
143920,62.4667,1
144083,145.9,1
144087,0.0833,1
144090,11.7,1
144119,2.25,1
144126,461.6167,1
144164,1159.2333,1
144174,571.1833,1
144220,39.8333,1
144230,43.0333,1
144240,431.1,1
144273,23.1333,1
144293,8903.6,1
144305,4729.8,1
144343,484.5667,1
144348,780.7667,1
144355,25.15,1
144378,2740.3333,1
144381,631.7333,1
144384,442.5,1
144387,71.8833,1
144395,533.0,1
144400,1630.6,1
144403,290.0,1
144444,65.95,1
144467,112.8667,1
144492,423.9,1
144556,405.6833,1
144565,612.3167,1
144575,5852.5,1
144599,149.7667,1
144627,1377.7667,1
144644,203.0,1
144681,563.9,1
144707,357.0667,1
144713,22.95,1
144749,2044.9667,1
144764,3029.95,1
144786,2604.85,1
144788,1149.9,1
144789,73.3333,1
144869,2733.8667,1
144873,146.5167,1
144874,1568.5,1
144900,1644.45,1
144907,1.4333,1
144912,188.6667,1
144929,550.2,1
144939,2976.3333,1
144956,347.7,1
144987,237.8667,1
145013,543.5,1
145050,2019.0,1
145089,494.5,1
145091,130.9333,1
145135,884.4333,1
145167,512.3667,1
145179,37.2667,1
145183,368.5667,1
145185,2225.25,1
145190,10.9,1
145196,90.0333,1
145230,6.9667,1
145231,39.2667,1
145235,72.9,1
145240,759.15,1
145258,350.2333,1
145278,310.6667,1
145281,141.4667,1
145290,11010.5833,1
145308,237.7667,1
145310,19.9333,1
145344,17.2,1
145345,549.0667,1
145349,781.9,1
145353,486.95,1
145370,1101.9,1
145386,824.6667,1
145399,0.1,1
145464,136.9,1
145477,921.8667,1
145560,260.4833,1
145628,0.35,1
145672,3622.5,1
145681,1128.8,1
145684,3.7667,1
145730,7849.7333,1
145747,371.0,1
145751,106.2,1
145754,17.6667,1
145762,609.8667,1
145768,1645.7,1
145773,2.6833,1
145774,28.05,1
145792,105.3667,1
145793,612.5,1
145795,931.7167,1
145796,1601.1667,1
145813,640.5333,1
145821,519.4667,1
145822,9.85,1
145834,2208.9333,1
145842,0.3,1
145853,94.3,1
145868,280.4667,1
145877,321.75,1
145899,749.8333,1
145903,1.4833,1
145905,5387.7667,1
145915,2810.6333,1
145944,610.5667,1
145954,1273.1333,1
145957,38.2667,1
145965,2779.3,1
145993,4461.7,1
146015,2932.55,1
146021,441.7667,1
146036,72.1333,1
146051,60.05,1
146068,85.7,1
146133,391.8,1
146144,83.5667,1
146145,62.2333,1
146172,1200.5,1
146189,192.7167,1
146201,2495.0,1
146224,620.0167,1
146249,50.7333,1
146252,177.8,1
146308,620.7667,1
146339,1147.05,1
146352,817.1333,1
146367,801.7667,1
146384,25.4833,1
146397,2911.3333,1
146419,0.4667,1
146424,912.7667,1
146427,953.1667,1
146429,1.5,1
146457,460.25,1
146479,1360.6833,1
146485,431.9667,1
146487,119.35,1
146514,1416.0,1
146518,493.05,1
146526,1023.0,1
146536,745.8667,1
146542,329.3,1
146551,338.6,1
146552,0.4333,1
146555,2.1167,1
146568,9.6667,1
146625,195.4,1
146730,153.3,1
146734,38.3667,1
146760,77.7,1
146767,440.2333,1
146772,39.2667,1
146788,3069.7667,1
146799,162.6,1
146801,1512.3333,1
146807,223.9,1
146821,302.1167,1
146851,707.7667,1
146853,59.0667,1
146855,13.8333,1
146859,430.3667,1
146865,68.7,1
146866,952.3,1
146872,958.2167,1
146880,133.0667,1
146888,353.5333,1
146891,861.1333,1
146897,261.8,1
146907,108.3,1
146908,121.4333,1
146914,276.0833,1
146929,2.3333,1
146932,37.7667,1
146937,76.3667,1
146940,0.1667,1
146948,955.85,1
146958,1267.9333,1
146960,448.6,1
146964,565.5333,1
146976,413.65,1
146977,869.3,1
146991,193.7167,1
147005,1700.4167,1
147013,112.9,1
147015,1401.9333,1
147025,23.1167,1
147043,438.0333,1
147044,1.6,1
147045,1072.6833,1
147047,499.7833,1
147053,66.0,1
147054,4551.3667,1
147057,347.85,1
147059,155.4667,1
147061,1909.5,1
147062,37.6,1
147066,224.6333,1
147076,20.7,1
147087,349.0667,1
147102,426.8,1
147111,17.3167,1
147136,420.2333,1
147143,1500.2333,1
147146,119.2333,1
147148,547.4333,1
147149,532.1333,1
147150,350.2,1
147152,69.6167,1
147158,998.3,1
147161,140.3167,1
147169,540.9667,1
147178,60.95,1
147180,891.5667,1
147181,18.15,1
147197,534.4833,1
147217,662.7167,1
147231,350.9,1
147236,1482.8,1
147249,36.4833,1
147259,4.2,1
147290,493.9333,1
147291,22.7333,1
147317,700.2,1
147319,109.1333,1
147323,33.1333,1
147356,1363.3,1
147359,33.35,1
147368,96.7333,1
147405,1965.2667,1
147430,642.0667,1
147444,302.1667,1
147446,1260.7333,1
147447,219.1833,1
147448,1746.6667,1
147449,233.15,1
147460,1150.1333,1
147473,5170.3,1
147479,2327.1,1
147506,193.8667,1
147515,26.1,1
147526,327.1833,1
147530,668.0,1
147546,546.8,1
147550,40.1167,1
147555,928.7333,1
147576,1254.0667,1
147579,65.3167,1
147591,160.1667,1
147593,1591.7667,1
147600,540.7333,1
147603,6462.0333,1
147604,1458.1167,1
147612,2087.0667,1
147618,3014.5667,1
147625,178.9333,1
1266,455.2333,1
1883,0.8333,1
3272,836.0,1
4150,4.5333,1
4818,134.3333,1
5649,208.6667,1
6165,98.75,1
6548,2072.4667,1
7101,1361.6,1
7437,2286.35,1
7649,149.0667,1
8431,1.6167,1
11802,0.1333,1
12473,143.5667,1
12781,1813.3333,1
13474,71.2,1
14967,7.4833,1
17317,6.3167,1
21793,19.5667,1
22083,71.8167,1
32973,73.2333,1
38977,245.0667,1
39298,8.8833,1
40867,22.5333,1
41336,942.1667,1
71758,203.8,1
74005,2.9333,1
143721,33.4,1
143923,0.35,1
144208,79.1833,1
145569,1294.4333,1
146480,337.6,1
146498,3602.55,1
146608,695.6,1
146990,337.0333,1
147142,359.0167,1
147183,315.4667,1
147269,671.0,1
147338,1507.5,1
147568,0.95,1
147801,61.9,1
147992,26.5667,1
148060,55.5167,1
148133,23.6667,1
148194,856.1333,1
148228,2.7,1
148263,333.3667,1
148297,65.1833,1
148346,1125.4333,1
148356,59.1,1
148497,10528.35,1
148531,472.1333,1
148577,80.8167,1
148584,494.6,1
148618,19.8333,1
148628,160.75,1
148643,1636.6,1
148667,2741.7667,1
148669,493.3667,1
148777,116.3333,1
148778,79.4833,1
148785,1440.65,1
148812,21.1667,1
148814,179.9833,1
148854,5.7,1
148933,1039.5667,1
149037,103.2667,1
149042,51.0333,1
149064,1130.3167,1
149098,13.3667,1
149122,623.75,1
149125,926.8167,1
149131,774.4,1
149135,552.7667,1
149474,239.0167,1
149548,1183.15,1
149566,2005.4667,1
149617,1071.9167,1
149633,230.9167,1
149652,532.2,1
149763,3334.8,1
149951,1103.3333,1
150061,10232.0,1
150147,114.2667,1
150354,9622.4,1
150462,6.9,1
150678,311.35,1
150745,1693.3667,1
150861,888.7,1
150906,111.3,1
150981,176.55,1
151153,100.2,1
151404,2881.6,1
151418,0.5667,1
151494,0.2,1
151574,106.75,1
151886,1188.7167,1
151962,371.3167,1
152068,78.6167,1
152177,5721.8333,1
152188,2.9667,1
152232,840.8,1
152241,6.7667,1
152249,145.4,1
152253,355.2667,1
152267,317.05,1
152360,215.4,1
152429,2373.9667,1
152502,197.3,1
152533,211.8667,1
152659,888.05,1
152766,1828.5333,1
152811,1030.2833,1
152896,217.5333,1
153745,6.1,1
153773,198.6667,1
153895,261.15,1
153897,7.9167,1
153938,969.15,1
153953,3959.5333,1
153972,2834.2833,1
154046,571.1833,1
154092,962.9667,1
154320,824.2,1
154460,0.1,1
154509,643.1667,1
154576,419.9167,1
154600,415.2167,1
154656,690.4,1
154674,505.1333,1
155301,1114.0,1
155900,6.4,1
155912,270.1667,1
155918,509.05,1
155924,749.9833,1
155961,38.9,1
155973,1270.0333,1
155987,159.8167,1
155992,707.7667,1
156048,5.6,1
156057,3373.1333,1
156152,9.4333,1
156182,345.9,1
156219,1828.7333,1
156240,125.6167,1
156241,944.3833,1
156251,153.0667,1
156293,354.7,1
156318,29.4,1
156323,2.1,1
156344,681.7833,1
156348,614.4667,1
156389,207.1333,1
156399,1518.7,1
156409,82.9,1
156431,50.2333,1
156446,831.5333,1
156484,1029.3167,1
156487,250.8167,1
156494,2.7333,1
156501,12.4333,1
156512,493.0,1
156549,176.3333,1
156551,12.2167,1
156564,30.0667,1
156575,47.6333,1
156604,1.6667,1
156631,197.1667,1
156680,289.6667,1
156686,932.75,1
156694,514.7333,1
156699,4760.6333,1
156719,336.8333,1
156743,249.0333,1
156758,2.4333,1
156775,903.7667,1
156787,402.9667,1
156843,931.4,1
156845,985.0,1
156894,75.0833,1
156896,1257.4833,1
156905,352.15,1
156975,39.4,1
157039,324.6,1
157115,4893.2333,1
157146,91.6167,1
157184,265.0,1
157248,426.3167,1
157272,13.15,1
157277,2375.8,1
157377,215.1333,1
157517,72.7167,1
157528,199.95,1
157536,43.9333,1
157578,124.1,1
157686,123.4,1
157786,356.0,1
157800,47.8333,1
157904,3076.1667,1
157916,67.5667,1
157933,664.1667,1
157976,67.0667,1
158109,1.45,1
158129,686.4,1
158145,19.2,1
158179,1346.85,1
158466,222.3333,1
158529,1.35,1
158563,97.8833,1
1875,848.4833,1
3364,380.4333,1
3643,2085.2333,1
3936,599.5667,1
5075,575.2167,1
5744,119.4667,1
7421,0.4833,1
8877,0.1833,1
12809,112.2667,1
14714,952.4,1
15416,5.65,1
19124,1507.3,1
20120,674.35,1
25047,93.5333,1
52866,22.7833,1
58007,319.3333,1
98559,415.0667,1
115657,1049.1,1
137389,8974.5,1
137893,3781.8333,1
139185,14.8333,1
145873,8648.75,1
146149,371.6833,1
146578,632.4,1
146909,139.7333,1
147159,2.7,1
147258,1454.2667,1
147305,54.95,1
147346,319.15,1
147687,2707.2167,1
147733,9593.8667,1
147849,16.5333,1
147903,1319.3333,1
147959,510.5,1
148002,403.0333,1
148272,2248.1333,1
148326,1678.2,1
148330,613.4167,1
148412,152.05,1
148420,115.6,1
148488,1765.9667,1
148601,0.3,1
148685,75.3667,1
148715,546.6167,1
148793,1350.3333,1
148849,0.8667,1
148927,625.0667,1
148948,292.4667,1
149023,338.1667,1
149038,282.8,1
149044,1632.5333,1
149290,13.7,1
149500,3256.0667,1
149546,8.7,1
149576,8451.4,1
149584,689.8667,1
149601,14.8,1
149690,126.7833,1
149870,11375.1,1
150015,124.3667,1
150288,105.8167,1
150582,905.2667,1
150663,734.9333,1
150854,679.3333,1
150864,408.9833,1
150949,3185.95,1
151021,68.75,1
151082,4.8,1
151113,2906.6167,1
151188,657.5,1
151197,11.6,1
151287,19.8333,1
151559,27.3,1
151643,901.6333,1
151694,7885.25,1
151765,1900.8,1
151829,87.6833,1
151900,116.5,1
151950,2193.5,1
151952,24.1167,1
151988,482.2667,1
152353,710.2167,1
152427,0.9167,1
152523,25.7167,1
152611,2576.0,1
152692,2657.1,1
152884,666.4333,1
152978,177.65,1
153050,1893.2667,1
153103,1474.2333,1
153108,35.9333,1
153388,159.5,1
153526,2849.25,1
153700,194.9833,1
153934,373.1667,1
153956,201.8333,1
153971,4.9167,1
153974,925.4,1
154171,887.1,1
154181,5696.7333,1
154378,638.6333,1
154458,532.1,1
154508,360.9667,1
154921,70.4333,1
154995,259.1833,1
155034,3175.65,1
155037,425.55,1
155073,356.1333,1
155087,11.4167,1
155096,1858.7,1
155116,181.8333,1
155427,2777.5,1
155431,250.5833,1
155456,1756.3,1
155741,601.3,1
155744,425.2,1
155747,163.1,1
155816,0.0667,1
155926,139.0667,1
156043,4609.4333,1
156077,800.1333,1
156078,381.4,1
156099,15.6333,1
156171,309.9,1
156194,34.9,1
156206,2697.9667,1
156226,129.3667,1
156271,121.75,1
156274,58.0333,1
156276,430.6667,1
156324,1417.85,1
156343,278.8,1
156391,155.3167,1
156400,53.5,1
156439,46.9667,1
156441,311.6,1
156461,698.6667,1
156519,811.7667,1
156547,876.2667,1
156568,4.25,1
156582,189.6,1
156584,259.0333,1
156587,272.6,1
156588,40.5167,1
156605,161.2667,1
156610,839.1667,1
156614,9.65,1
156619,19.9667,1
156649,69.0333,1
156656,1658.9667,1
156660,212.2,1
156674,525.9167,1
156687,72.3833,1
156691,178.4167,1
156703,307.0667,1
156708,20.15,1
156727,140.8667,1
156757,992.7,1
156831,1633.1333,1
156841,657.3667,1
156844,652.75,1
157134,2131.35,1
157202,443.25,1
157218,881.6333,1
157465,1405.0,1
157525,2.6167,1
157653,141.8333,1
157698,502.4833,1
157841,211.6167,1
157853,435.7833,1
157915,105.7667,1
157934,64.4833,1
157977,174.0333,1
157988,712.8,1
157989,252.55,1
157997,1032.7333,1
158038,540.15,1
158045,139.2333,1
158105,426.15,1
158119,59.4,1
158250,9.65,1
158272,428.4,1
158315,85.4333,1
158336,102.0833,1
158376,349.3,1
158646,0.3167,1
221,469.0667,1
1211,4305.7,1
1494,605.8,1
1543,16.3667,1
2477,54.4833,1
3366,188.6167,1
4016,42.4,1
4336,947.95,1
6313,485.35,1
6762,1484.6,1
10744,29.1,1
12807,18.7667,1
13073,1211.1667,1
13804,0.1833,1
19665,904.4667,1
21569,2294.7667,1
21633,410.5333,1
22818,4757.5667,1
25359,1120.95,1
55709,0.0833,1
63369,177.4,1
75080,364.5833,1
77476,73.1,1
86013,5.5167,1
101613,416.35,1
103625,131.6333,1
143305,37.1667,1
144023,16.9167,1
144397,111.7,1
144426,1231.6,1
145212,105.85,1
145254,408.35,1
145285,1885.1167,1
145502,3006.5333,1
146052,924.8,1
146401,1.6667,1
146613,4373.3667,1
146675,1.45,1
147083,1712.2667,1
147437,715.1667,1
147643,88.0667,1
147676,1107.9,1
147715,840.0,1
147763,240.0,1
147804,2107.7,1
147884,589.9333,1
147991,77.0,1
147993,762.7333,1
148054,5087.2667,1
148103,642.3667,1
148109,354.7167,1
148128,72.7833,1
148329,867.6333,1
148411,548.7667,1
148467,2450.25,1
148486,870.8,1
148559,1843.0667,1
148646,779.9667,1
148712,0.6333,1
148837,1053.9667,1
148886,5645.7,1
148919,88.3,1
148939,4920.5,1
149015,2728.2333,1
149027,15.2,1
149123,393.3333,1
149241,755.25,1
149404,532.35,1
149455,705.6,1
149494,1429.0833,1
149547,263.9167,1
149569,16.1833,1
149610,401.7,1
149636,191.1333,1
149849,239.7,1
149883,0.4167,1
149887,554.9667,1
149892,613.8,1
149903,311.1167,1
149950,799.7,1
149960,921.3667,1
150053,117.3,1
150064,845.0167,1
150076,27.0167,1
150158,0.1167,1
150664,71.1333,1
150757,356.6833,1
150819,2025.3667,1
150823,1.0333,1
150851,223.35,1
151037,38.9667,1
151321,16.4833,1
151366,278.2667,1
151402,335.2333,1
151428,329.15,1
151620,1399.85,1
151709,917.6167,1
151779,102.1,1
151783,597.5667,1
151819,135.2,1
151849,1591.6,1
151892,73.15,1
152060,453.4667,1
152082,74.4667,1
152109,2039.8333,1
152123,1844.0167,1
152138,11.35,1
152140,154.5,1
152174,127.3667,1
152285,3655.0,1
152346,456.1167,1
152369,841.6333,1
152402,423.1333,1
152472,4523.7,1
152551,168.6,1
152826,0.2333,1
152959,11.45,1
152969,796.3,1
152979,1187.6333,1
152999,658.0,1
153229,178.55,1
153235,0.1333,1
153519,3804.2667,1
153574,301.2,1
153726,690.0333,1
153762,1161.5,1
153885,299.35,1
153930,0.2,1
153931,661.85,1
153987,775.2833,1
154300,457.2,1
154358,8.2667,1
154491,1569.4,1
154735,33.5833,1
154821,6628.6,1
154853,512.7667,1
155035,1755.6667,1
155459,873.5333,1
155462,687.2667,1
155628,11.7,1
155845,1625.8667,1
156042,1283.2667,1
156183,0.05,1
156184,657.4333,1
156211,149.7667,1
156218,1161.8333,1
156231,394.8,1
156234,469.4667,1
156291,644.6,1
156319,365.2167,1
156325,42.8667,1
156362,102.55,1
156406,3393.0667,1
156407,532.3167,1
156417,948.6,1
156428,337.15,1
156467,22.6,1
156498,659.5333,1
156510,150.0667,1
156521,274.2167,1
156534,1311.15,1
156541,505.6,1
156542,0.45,1
156543,351.25,1
156561,5649.15,1
156592,1513.0667,1
156607,212.5,1
156647,2644.3667,1
156695,950.0167,1
156725,278.7667,1
156752,242.0333,1
156753,74.6167,1
156760,324.1,1
156767,14.7667,1
156777,0.1167,1
156778,123.5833,1
156780,0.0667,1
156795,18.3167,1
156838,132.2667,1
156887,0.05,1
156901,818.4,1
156908,509.8333,1
156966,351.9167,1
157012,1032.75,1
157166,589.9833,1
157502,5.05,1
157526,114.0667,1
157568,0.0667,1
157594,1.1333,1
157816,1807.8,1
158021,0.05,1
158031,27.7,1
158054,346.4833,1
158108,0.8,1
158612,0.5167,1
4097,0.0667,1
6330,421.8833,1
6410,78.8,1
7197,1235.6667,1
7642,645.4833,1
9435,193.1667,1
9812,9023.0,1
11345,0.3667,1
12033,12.9333,1
12246,1.45,1
13621,0.15,1
14383,0.3167,1
15478,50.05,1
19900,54.5167,1
24434,16.9,1
25308,1223.9667,1
29303,2441.7333,1
37017,228.1333,1
59292,145.15,1
71149,2111.4667,1
102023,995.9333,1
111107,821.5833,1
143958,41.95,1
144638,39.5667,1
144682,872.1333,1
145358,44.3167,1
145561,20.8667,1
145867,197.8833,1
146049,220.8667,1
146185,44.3333,1
146906,19.6667,1
147200,440.95,1
147385,952.5833,1
147388,181.5167,1
147441,103.7,1
147666,8.9167,1
147737,2605.6667,1
147755,569.0,1
147876,703.2167,1
147906,1380.6,1
148049,249.7167,1
148053,0.7333,1
148089,16.7,1
148094,305.85,1
148126,431.75,1
148134,2364.95,1
148257,3939.6333,1
148265,1205.1833,1
148280,48.6,1
148328,0.9333,1
148339,163.3667,1
148344,69.8667,1
148372,155.55,1
148455,418.2833,1
148527,1286.95,1
148670,215.5667,1
148758,138.0,1
148787,132.9667,1
148799,7500.4833,1
148817,1022.7833,1
148825,6930.5333,1
148882,261.0,1
148996,148.1667,1
149049,324.9,1
149109,366.5,1
149195,824.35,1
149197,135.4,1
149253,136.4,1
149260,1266.4,1
149303,647.8833,1
149323,0.25,1
149361,108.5333,1
149402,1018.6333,1
149515,154.9,1
149554,109.9,1
149577,680.8333,1
149591,1748.1,1
149770,547.8833,1
149790,0.3833,1
149812,2035.3333,1
149815,1659.4333,1
149844,26.0,1
149946,500.6333,1
149977,23.3333,1
150052,106.1167,1
150059,400.6667,1
150090,910.2167,1
150094,33.1667,1
150127,16.6167,1
150269,414.9,1
150733,223.1,1
150890,2150.7,1
151156,659.4167,1
151171,437.5333,1
151313,1325.8667,1
151638,437.35,1
151663,340.5,1
151759,475.1667,1
151811,1304.4667,1
151879,1036.2,1
151953,1365.2,1
151981,964.7667,1
152006,62.0,1
152033,761.6,1
152141,442.9667,1
152265,2077.5333,1
152336,326.4833,1
152421,259.0,1
152601,614.1,1
152825,52.6333,1
152855,238.5,1
152970,664.0,1
153091,2701.0,1
153223,2653.3667,1
153255,3988.45,1
153351,1664.9667,1
153379,1.9667,1
153478,3421.4833,1
153509,3480.9667,1
153741,705.8333,1
154050,246.15,1
154108,150.5167,1
154128,29.75,1
154133,130.7333,1
154143,1689.6,1
154291,11.3833,1
154556,1383.5667,1
154559,628.6667,1
154713,73.6667,1
154750,417.25,1
154765,99.5333,1
154869,20.0167,1
155280,288.4667,1
155444,968.3333,1
155466,505.05,1
155494,1747.05,1
155621,9521.1,1
155694,612.2667,1
155712,26.2667,1
155805,126.1333,1
155897,195.3333,1
156080,192.0333,1
156132,47.7333,1
156159,574.4667,1
156167,3520.1333,1
156180,38.3667,1
156191,78.8667,1
156250,309.7333,1
156253,397.4667,1
156257,795.0833,1
156296,53.1333,1
156360,465.1833,1
156388,644.8,1
156427,1004.0667,1
156444,23.25,1
156464,181.8833,1
156482,460.35,1
156504,189.4,1
156608,844.9667,1
156612,315.5667,1
156645,0.5167,1
156661,3.0333,1
156693,299.1167,1
156716,1055.4667,1
156748,670.8667,1
156770,64.9333,1
156772,242.1333,1
156774,137.5333,1
156822,650.25,1
156921,12.45,1
156931,262.9833,1
156996,2593.6,1
157118,380.6667,1
157192,0.2,1
157198,465.9333,1
157232,1265.8333,1
157285,111.8667,1
157306,255.2,1
157313,178.4,1
157334,1179.6667,1
157360,2504.25,1
157419,274.7167,1
157423,341.95,1
157476,446.65,1
157600,360.0,1
157642,286.55,1
157722,582.2,1
157777,236.5667,1
157839,4.9,1
157905,5374.6333,1
157911,932.8333,1
157913,19.3667,1
157914,31.1333,1
157971,905.1833,1
157974,847.9167,1
158104,352.1333,1
158205,275.2667,1
158243,5.3667,1
158260,398.85,1
158278,446.9667,1
158413,19.6,1
158482,1.8,1
158659,169.5833,1
158706,3.0167,1
